fecha,tmax,tmin,tmed,prec,velmedia,racha,presMax,presMin,hrMedia,sol
2011-01-01,8.2,4.6,6.4,0.0,0.8,4.2,,,99.0,
2011-01-02,9.0,4.9,7.0,0.2,0.6,2.8,,,96.0,
2011-01-03,11.7,-0.2,5.8,0.0,0.8,3.9,,,91.0,
2011-01-04,9.6,3.9,6.8,2.0,5.3,10.8,,,94.0,
2011-01-05,11.9,7.7,9.8,0.2,7.5,15.8,,,86.0,
2011-01-08,12.4,6.9,9.6,3.4,6.7,11.7,,,66.0,
2011-01-09,8.7,3.2,6.0,2.0,1.1,7.2,,,91.0,
2011-01-10,7.5,0.1,3.8,3.2,4.4,12.2,,,93.0,
2011-01-11,11.8,5.7,8.8,0.0,6.4,12.2,,,90.0,
2011-01-12,12.6,3.0,7.8,0.2,1.7,5.3,,,91.0,
2011-01-13,6.1,2.3,4.2,0.2,0.8,4.4,,,100.0,
2011-01-22,4.0,-7.4,-1.7,0.0,3.3,12.5,,,66.0,
2011-01-23,4.7,-5.4,-0.4,0.0,3.1,10.0,,,59.0,
2011-01-24,7.1,-7.1,0.0,0.0,2.5,6.7,,,67.0,
2011-01-25,7.7,-7.8,0.0,0.0,0.8,4.7,,,73.0,
2011-01-26,7.5,-8.6,-0.6,0.0,1.1,4.2,,,78.0,
2011-01-27,8.2,-5.9,1.2,3.8,1.9,5.0,,,76.0,
2011-01-28,7.6,-0.2,3.7,1.4,3.1,10.0,,,90.0,
2011-01-29,7.0,-0.2,3.4,0.0,2.2,8.9,,,90.0,
2011-01-30,3.7,0.0,1.8,3.4,1.7,7.8,,,99.0,
2011-01-31,3.0,-0.4,1.3,0.0,1.7,6.4,,,83.0,
2011-02-01,4.6,-2.6,1.0,0.0,1.9,6.9,,,83.0,
2011-02-02,9.1,-4.3,2.4,0.0,2.2,7.5,,,83.0,
2011-02-03,13.1,-3.9,4.6,0.0,1.9,5.0,,,83.0,
2011-02-04,16.3,-3.3,6.5,0.0,0.8,3.6,,,81.0,
2011-02-05,16.1,-3.9,6.1,0.0,,3.9,,,80.0,
2011-02-06,18.0,-3.6,7.2,0.0,0.8,2.5,,,76.0,
2011-02-07,20.2,-2.1,9.0,0.0,1.1,4.2,,,67.0,
2011-02-08,17.0,-2.8,7.1,0.0,1.4,8.1,,,62.0,
2011-02-09,17.4,-1.4,8.0,0.0,1.7,3.9,,,70.0,
2011-02-10,15.9,-2.2,6.8,0.0,0.8,4.2,,,72.0,
2011-02-11,16.7,0.3,8.5,0.0,2.5,6.4,,,69.0,
2011-02-12,13.5,-0.9,6.3,0.0,2.2,6.4,,,77.0,
2011-02-13,9.8,1.4,5.6,2.0,5.8,16.4,,,87.0,
2011-02-14,6.7,-0.1,3.3,0.0,6.4,17.5,,,80.0,
2011-02-15,8.4,1.3,4.8,0.2,5.8,16.7,,,86.0,
2011-02-16,9.6,0.6,5.1,1.8,7.2,25.8,,,79.0,
2011-02-17,9.1,0.2,4.6,0.2,8.9,19.2,,,77.0,
2011-02-18,10.7,-0.2,5.2,3.2,3.1,8.6,,,79.0,
2011-02-19,12.1,3.5,7.8,0.6,3.3,10.3,,,88.0,
2011-02-20,11.8,2.4,7.1,3.0,4.2,14.7,,,87.0,
2011-02-21,10.0,4.1,7.0,0.0,8.6,15.0,,,89.0,
2011-02-22,16.4,4.1,10.2,0.0,5.8,13.9,,,71.0,
2011-02-23,19.1,0.7,9.9,0.0,1.4,4.4,,,73.0,
2011-02-24,18.8,-0.6,9.1,0.0,1.4,4.7,,,76.0,
2011-02-25,18.7,0.1,9.4,0.0,1.1,4.7,,,73.0,
2011-02-26,20.0,1.8,10.9,0.0,1.1,6.7,,,67.0,
2011-02-27,11.2,-2.0,4.6,0.0,3.3,9.4,,,60.0,
2011-02-28,10.7,-2.7,4.0,0.0,5.0,13.1,,,58.0,
2011-03-01,6.8,-3.4,1.7,0.0,3.1,11.4,,,70.0,
2011-03-02,6.5,-1.1,2.7,0.0,4.4,11.7,,,67.0,
2011-03-03,7.3,-4.8,1.2,0.0,2.2,8.9,,,75.0,
2011-03-04,6.3,-5.8,0.2,3.4,3.3,10.8,,,82.0,
2011-03-05,11.0,-0.5,5.2,0.2,4.7,13.9,,,73.0,
2011-03-06,14.6,-2.8,5.9,0.0,1.1,6.1,,,60.0,
2011-03-07,16.5,-1.8,7.4,0.0,3.6,9.7,,,61.0,
2011-03-08,14.2,4.9,9.6,0.0,6.4,16.1,,,56.0,
2011-03-09,16.3,3.6,10.0,0.0,2.8,10.6,,,66.0,
2011-03-10,19.2,-1.1,9.0,0.0,2.5,9.2,,,59.0,
2011-03-11,13.6,0.9,7.2,1.4,5.3,11.4,,,67.0,
2011-03-12,16.2,4.0,10.1,0.6,1.7,9.2,,,82.0,
2011-03-13,12.2,3.3,7.8,4.6,0.8,5.3,,,84.0,
2011-03-14,12.7,5.1,8.9,3.8,5.8,13.6,,,80.0,
2011-03-15,10.5,3.9,7.2,2.2,5.6,10.3,,,80.0,
2011-03-16,11.7,3.6,7.6,0.6,5.3,10.8,,,80.0,
2011-03-17,16.5,1.4,9.0,0.0,3.3,6.9,,,70.0,
2011-03-18,18.6,0.2,9.4,0.0,1.4,4.2,,,68.0,
2011-03-19,17.7,-0.9,8.4,0.0,1.4,5.6,,,64.0,
2011-03-20,18.7,-0.2,9.2,0.0,1.7,5.8,,,55.0,
2011-03-21,18.3,-1.6,8.4,0.0,3.1,9.4,,,58.0,
2011-03-22,16.0,0.0,8.0,0.6,0.6,8.9,,,69.0,
2011-03-23,12.6,0.4,6.5,2.2,2.5,10.0,,,84.0,
2011-03-24,13.3,7.5,10.4,1.4,7.5,21.7,,,78.0,
2011-03-25,16.2,7.5,11.8,5.2,4.7,19.2,,,79.0,
2011-03-26,16.3,5.0,10.6,7.0,3.9,15.8,,,74.0,
2011-03-27,12.0,2.5,7.2,1.4,8.1,14.7,,,80.0,
2011-03-28,11.1,3.3,7.2,1.6,4.2,8.1,,,92.0,
2011-03-29,15.9,5.6,10.8,0.2,4.2,14.4,,,76.0,
2011-03-30,15.9,6.4,11.2,0.0,4.4,9.4,,,78.0,
2011-03-31,22.9,3.2,13.0,0.0,1.1,5.3,,,69.0,
2011-04-01,24.5,3.7,14.1,0.0,3.9,11.1,,,56.0,
2011-04-02,20.4,9.5,15.0,0.0,5.0,11.4,,,58.0,
2011-04-03,11.5,7.4,9.4,2.4,2.5,7.5,,,84.0,
2011-04-04,18.2,4.6,11.4,0.0,2.2,5.6,,,83.0,
2011-04-05,26.8,4.4,15.6,0.0,2.5,7.2,,,65.0,
2011-04-06,24.8,7.9,16.4,0.0,5.0,14.7,,,53.0,
2011-04-07,28.0,7.1,17.6,0.0,1.9,4.4,,,52.0,
2011-04-08,31.6,6.6,19.1,0.0,1.1,6.7,,,49.0,
2011-04-09,26.7,5.2,16.0,0.0,4.2,10.3,,,51.0,
2011-04-10,20.5,7.3,13.9,0.0,2.8,8.6,,,65.0,
2011-04-11,19.4,4.2,11.8,0.0,2.8,10.0,,,66.0,
2011-04-12,22.6,2.1,12.4,0.0,2.8,7.2,,,58.0,
2011-04-13,27.1,0.2,13.6,0.0,0.6,4.7,,,43.0,
2011-04-14,25.6,4.4,15.0,0.0,2.2,7.2,,,45.0,
2011-04-15,20.3,2.4,11.4,0.0,2.2,8.6,,,40.0,
2011-04-16,24.0,1.2,12.6,0.0,3.6,8.6,,,55.0,
2011-04-17,24.3,9.4,16.8,0.0,3.3,9.4,,,46.0,
2011-04-18,23.3,9.8,16.6,0.0,6.7,12.8,,,43.0,
2011-04-19,21.0,8.4,14.7,3.4,3.9,11.7,,,58.0,
2011-04-20,18.8,10.0,14.4,4.6,3.9,9.7,,,80.0,
2011-04-21,18.5,9.2,13.8,12.6,5.3,13.9,,,79.0,
2011-04-22,16.8,6.4,11.6,0.2,3.1,8.9,,,71.0,
2011-04-23,16.7,6.6,11.6,0.6,3.1,8.1,,,75.0,
2011-04-24,16.5,7.6,12.0,1.2,3.9,11.1,,,75.0,
2011-04-25,19.1,7.6,13.4,0.0,4.4,9.7,,,67.0,
2011-04-26,19.7,4.0,11.8,0.0,4.4,10.3,,,68.0,
2011-04-27,24.6,2.8,13.7,0.0,1.9,6.9,,,55.0,
2011-04-28,23.9,2.8,13.4,0.0,2.2,7.5,,,53.0,
2011-04-29,21.5,5.4,13.4,0.2,1.9,9.4,,,54.0,
2011-04-30,18.4,7.4,12.9,5.0,4.2,11.7,,,66.0,
2011-05-01,20.0,8.8,14.4,0.6,1.7,8.3,,,70.0,
2011-05-02,22.7,4.7,13.7,0.0,2.2,7.8,,,64.0,
2011-05-03,21.5,8.4,15.0,0.0,4.7,11.9,,,61.0,
2011-05-04,23.2,6.8,15.0,0.0,3.1,8.1,,,50.0,
2011-05-05,24.6,6.4,15.5,0.0,2.8,12.2,,,48.0,
2011-05-06,23.7,8.6,16.2,0.0,6.9,14.4,,,56.0,
2011-05-07,19.4,6.8,13.1,0.0,5.6,15.3,,,61.0,
2011-05-08,22.3,6.0,14.2,0.0,4.2,10.0,,,51.0,
2011-05-09,28.3,5.0,16.6,0.0,1.1,6.7,,,44.0,
2011-05-10,29.8,9.4,19.6,0.0,3.9,9.2,,,38.0,
2011-05-11,31.0,13.3,22.2,0.0,4.2,11.1,,,35.0,
2011-05-12,28.0,8.7,18.4,1.6,2.2,11.4,,,52.0,
2011-05-13,28.6,8.4,18.5,0.0,1.7,6.7,,,47.0,
2011-05-14,23.4,7.4,15.4,0.0,5.6,11.7,,,57.0,
2011-05-15,21.3,1.4,11.4,0.0,5.0,12.2,,,43.0,
2011-05-16,27.5,2.5,15.0,0.0,3.3,7.8,,,44.0,
2011-05-17,26.0,7.9,17.0,0.0,2.5,11.4,,,48.0,
2011-05-18,26.5,10.7,18.6,0.4,3.1,10.3,,,56.0,
2011-05-19,24.2,8.2,16.2,0.0,5.0,10.3,,,49.0,
2011-05-20,27.9,5.8,16.8,0.0,1.4,7.2,,,38.0,
2011-05-21,29.0,9.5,19.2,24.4,3.1,10.8,,,43.0,
2011-05-22,27.7,10.7,19.2,0.0,3.6,11.9,,,57.0,
2011-05-23,30.4,10.0,20.2,0.0,3.1,9.7,,,50.0,
2011-05-24,32.2,10.6,21.4,3.8,1.7,8.3,,,48.0,
2011-05-25,31.0,11.4,21.2,0.0,1.9,8.6,,,45.0,
2011-05-26,28.4,11.3,19.8,0.0,5.3,13.6,,,59.0,
2011-05-27,24.2,12.2,18.2,2.6,1.9,9.2,,,73.0,
2011-05-28,29.8,8.8,19.3,0.0,2.8,8.3,,,51.0,
2011-05-29,27.3,13.6,20.4,3.0,3.3,16.1,,,53.0,
2011-05-30,25.2,11.5,18.4,2.8,2.8,10.0,,,70.0,
2011-05-31,22.7,9.1,15.9,0.0,4.2,11.7,,,61.0,
2011-06-01,18.9,5.7,12.3,0.0,6.7,14.2,,,46.0,
2011-06-02,20.8,5.3,13.0,0.0,5.0,11.4,,,52.0,
2011-06-03,25.7,4.4,15.0,0.0,3.6,8.9,,,44.0,
2011-06-04,25.9,6.4,16.2,0.0,3.1,8.9,,,45.0,
2011-06-05,28.0,9.6,18.8,0.0,3.6,15.8,,,51.0,
2011-06-06,23.3,10.5,16.9,11.4,3.1,14.2,,,89.0,
2011-06-07,19.7,10.1,14.9,7.0,3.1,8.6,,,74.0,
2011-06-08,22.6,8.9,15.8,0.0,1.4,6.9,,,57.0,
2011-06-09,23.2,8.2,15.7,0.8,3.6,11.9,,,60.0,
2011-06-10,23.5,8.5,16.0,0.0,2.5,6.7,,,58.0,
2011-06-11,26.6,8.1,17.4,0.0,2.5,8.6,,,45.0,
2011-06-12,29.4,10.4,19.9,0.0,5.0,17.2,,,36.0,
2011-06-13,28.3,11.5,19.9,0.0,4.4,13.9,,,40.0,
2011-06-14,30.2,10.7,20.4,0.0,2.8,8.9,,,44.0,
2011-06-15,30.1,12.4,21.2,0.0,4.2,10.0,,,42.0,
2011-06-16,27.0,11.8,19.4,0.0,4.4,9.4,,,44.0,
2011-06-17,27.2,11.2,19.2,0.0,6.1,12.8,,,44.0,
2011-06-18,26.4,10.9,18.6,0.0,3.3,10.3,,,45.0,
2011-06-19,31.8,7.7,19.8,0.0,1.7,8.9,,,33.0,
2011-06-20,33.4,11.8,22.6,0.0,3.3,12.2,,,30.0,
2011-06-21,33.4,15.0,24.2,0.0,3.9,10.6,,,33.0,
2011-06-22,29.1,11.4,20.2,0.0,5.0,12.8,,,39.0,
2011-06-23,28.6,7.9,18.2,0.0,2.8,8.9,,,40.0,
2011-06-24,33.0,7.4,20.2,0.0,2.2,7.5,,,35.0,
2011-06-25,37.0,11.5,24.2,0.0,2.8,10.8,,,25.0,
2011-06-26,39.5,17.5,28.5,0.0,2.2,9.7,,,22.0,
2011-06-27,36.7,20.1,28.4,0.0,5.6,15.3,,,28.0,
2011-06-28,34.3,14.1,24.2,0.0,4.4,11.7,,,37.0,
2011-06-29,26.2,9.8,18.0,0.0,5.3,12.8,,,51.0,
2011-06-30,31.3,7.7,19.5,0.0,2.8,9.4,,,36.0,
2011-07-01,33.3,7.0,20.2,0.0,1.7,15.8,,,33.0,
2011-07-02,33.5,14.1,23.8,0.0,4.4,15.8,,,25.0,
2011-07-03,31.5,12.9,22.2,0.0,6.1,20.3,,,36.0,
2011-07-04,31.4,9.9,20.6,0.0,1.7,10.8,,,35.0,
2011-07-05,32.1,14.5,23.3,0.0,5.3,13.3,,,36.0,
2011-07-06,29.0,11.7,20.4,0.0,5.0,11.1,,,37.0,
2011-07-07,24.0,9.2,16.6,0.0,5.3,13.9,,,38.0,
2011-07-08,27.4,7.5,17.4,0.0,5.0,11.1,,,43.0,
2011-07-09,30.3,13.0,21.6,0.0,3.1,10.0,,,47.0,
2011-07-10,31.4,11.1,21.2,0.0,3.1,8.6,,,38.0,
2011-07-11,33.9,10.0,22.0,0.0,3.1,10.6,,,34.0,
2011-07-12,27.7,10.9,19.3,5.2,5.3,21.4,,,56.0,
2011-07-13,22.7,8.1,15.4,0.0,3.1,8.3,,,49.0,
2011-07-14,27.2,6.9,17.0,0.0,1.7,8.1,,,42.0,
2011-07-15,31.9,8.9,20.4,0.0,1.9,7.8,,,32.0,
2011-07-16,31.9,13.3,22.6,0.0,6.1,12.2,,,38.0,
2011-07-17,25.9,13.4,19.6,0.0,5.6,12.2,,,39.0,
2011-07-18,27.5,7.5,17.5,0.0,4.7,14.2,,,40.0,
2011-07-19,25.5,11.8,18.6,0.0,5.3,15.6,,,40.0,
2011-07-20,31.3,7.5,19.4,0.0,2.2,9.7,,,36.0,
2011-07-21,29.3,10.8,20.0,0.0,3.6,11.9,,,41.0,
2011-07-22,28.7,9.6,19.2,0.0,4.2,10.0,,,41.0,
2011-07-23,28.9,7.6,18.2,0.0,3.3,9.7,,,36.0,
2011-07-24,29.8,9.0,19.4,0.0,2.5,12.2,,,36.0,
2011-07-25,31.1,10.9,21.0,0.0,1.9,7.8,,,41.0,
2011-07-26,32.5,12.9,22.7,0.0,2.8,9.7,,,41.0,
2011-07-27,30.8,11.7,21.2,0.0,3.6,9.7,,,39.0,
2011-07-28,32.9,10.1,21.5,0.0,2.8,7.8,,,38.0,
2011-07-29,35.1,11.5,23.3,0.0,3.3,11.4,,,35.0,
2011-07-30,33.1,13.6,23.4,0.0,3.3,9.4,,,37.0,
2011-07-31,34.0,11.6,22.8,0.0,1.7,7.8,,,35.0,
2011-08-01,32.5,16.3,24.4,19.2,3.9,15.6,,,33.0,
2011-08-02,25.2,15.3,20.2,0.0,3.9,10.3,,,64.0,
2011-08-03,31.2,13.7,22.4,0.0,1.9,6.7,,,49.0,
2011-08-04,33.2,14.0,23.6,0.0,3.9,11.9,,,41.0,
2011-08-05,29.7,17.0,23.4,0.0,5.3,11.4,,,42.0,
2011-08-06,29.2,16.4,22.8,0.0,6.9,13.9,,,57.0,
2011-08-07,28.6,13.8,21.2,0.0,5.0,10.8,,,44.0,
2011-08-08,28.9,11.6,20.2,0.0,2.8,8.6,,,34.0,
2011-08-09,30.6,8.0,19.3,0.0,3.9,8.3,,,35.0,
2011-08-10,35.0,7.6,21.3,0.0,1.9,7.2,,,37.0,
2011-08-11,36.8,13.2,25.0,0.0,2.2,7.2,,,27.0,
2011-08-12,36.4,15.0,25.7,1.0,5.3,17.2,,,44.0,
2011-08-13,34.5,17.2,25.8,0.0,4.2,11.1,,,41.0,
2011-08-14,33.3,16.3,24.8,0.0,5.0,11.1,,,41.0,
2011-08-15,34.8,15.0,24.9,0.0,1.9,6.9,,,41.0,
2011-08-16,36.3,14.1,25.2,0.0,3.3,11.1,,,30.0,
2011-08-17,34.1,15.4,24.8,0.0,4.2,11.7,,,26.0,
2011-08-18,35.1,13.6,24.4,0.0,3.1,15.8,,,29.0,
2011-08-19,38.9,15.0,27.0,0.0,1.9,11.4,,,33.0,
2011-08-20,38.1,19.4,28.8,9.0,6.1,20.8,,,37.0,
2011-08-22,27.0,14.5,20.8,0.0,3.6,10.6,,,63.0,
2011-08-23,30.0,13.0,21.5,0.0,3.3,9.7,,,51.0,
2011-08-24,28.7,14.4,21.6,0.0,3.6,8.6,,,49.0,
2011-08-25,29.6,12.4,21.0,0.6,6.4,15.6,,,43.0,
2011-08-26,23.3,10.0,16.6,0.0,5.3,12.8,,,49.0,
2011-08-27,27.7,5.7,16.7,0.0,1.4,6.4,,,33.0,
2011-08-28,30.8,7.2,19.0,0.0,3.9,11.1,,,29.0,
2011-08-29,30.6,10.9,20.8,0.0,3.9,12.5,,,27.0,
2011-08-30,31.3,10.1,20.7,0.0,3.9,12.5,,,26.0,
2011-08-31,23.0,14.9,19.0,3.6,3.3,11.4,,,64.0,
2011-09-01,24.5,15.1,19.8,0.0,3.3,10.6,,,62.0,
2011-09-02,26.1,10.2,18.2,0.0,1.9,8.1,,,53.0,
2011-09-03,25.4,13.3,19.4,0.0,4.4,10.0,,,60.0,
2011-09-04,25.9,11.0,18.4,0.0,4.2,11.1,,,56.0,
2011-09-05,26.5,7.6,17.0,0.0,1.7,9.2,,,48.0,
2011-09-06,31.9,7.1,19.5,0.0,1.7,6.4,,,34.0,
2011-09-07,33.3,9.2,21.2,0.0,3.1,6.4,,,29.0,
2011-09-08,33.6,9.1,21.4,0.0,1.4,6.1,,,27.0,
2011-09-09,34.1,10.0,22.0,0.0,4.2,12.5,,,25.0,
2011-09-10,30.6,12.5,21.6,0.0,5.0,16.1,,,28.0,
2011-09-11,27.4,13.3,20.4,0.0,4.7,12.2,,,53.0,
2011-09-12,32.7,9.4,21.0,0.0,1.9,5.8,,,47.0,
2011-09-13,34.7,11.5,23.1,0.0,1.9,8.9,,,33.0,
2011-09-14,33.3,11.5,22.4,0.0,2.5,10.0,,,39.0,
2011-09-15,34.2,18.5,26.4,0.0,4.2,10.6,,,27.0,
2011-09-16,33.2,14.7,24.0,0.0,2.8,11.4,,,42.0,
2011-09-17,29.9,12.3,21.1,0.0,3.1,8.9,,,49.0,
2011-09-18,22.6,7.8,15.2,0.0,4.4,12.8,,,44.0,
2011-09-19,24.0,2.5,13.2,0.0,1.9,7.2,,,40.0,
2011-09-20,30.1,4.9,17.5,0.0,1.7,6.4,,,33.0,
2011-09-21,30.8,6.7,18.8,0.0,2.5,8.3,,,29.0,
2011-09-22,32.0,8.6,20.3,0.0,2.2,6.7,,,39.0,
2011-09-23,27.7,11.7,19.7,0.0,4.7,12.2,,,41.0,
2011-09-24,26.3,8.2,17.2,0.0,2.2,6.7,,,51.0,
2011-09-25,29.0,6.5,17.8,0.0,1.4,6.7,,,38.0,
2011-09-26,31.7,6.3,19.0,0.0,0.8,7.2,,,29.0,
2011-09-27,31.9,9.6,20.8,0.0,1.7,7.8,,,29.0,
2011-09-28,30.1,12.4,21.2,0.0,2.8,8.3,,,33.0,
2011-09-29,31.7,8.6,20.2,0.0,2.8,7.8,,,38.0,
2011-09-30,29.5,11.6,20.6,0.0,3.9,9.2,,,42.0,
2011-10-01,27.7,13.7,20.7,0.0,6.4,13.3,,,44.0,
2011-10-02,29.6,10.1,19.8,0.0,2.2,8.9,,,42.0,
2011-10-03,29.8,6.6,18.2,0.0,1.7,6.7,,,35.0,
2011-10-04,29.0,5.6,17.3,0.0,1.9,6.4,,,32.0,
2011-10-05,29.9,5.7,17.8,0.0,1.1,6.4,,,33.0,
2011-10-06,30.2,6.6,18.4,0.0,1.9,9.2,,,37.0,
2011-10-07,19.6,6.6,13.1,0.0,3.3,9.7,,,63.0,
2011-10-08,19.5,2.8,11.2,0.0,3.1,10.0,,,60.0,
2011-10-09,22.5,2.5,12.5,0.0,2.2,7.5,,,57.0,
2011-10-10,30.0,2.6,16.3,0.0,1.7,4.7,,,44.0,
2011-10-11,30.4,5.7,18.0,0.0,1.4,6.1,,,33.0,
2011-10-12,31.7,5.6,18.6,0.0,1.4,5.6,,,31.0,
2011-10-13,30.2,4.5,17.4,0.0,1.4,6.9,,,33.0,
2011-10-14,29.4,3.6,16.5,0.0,0.6,5.6,,,29.0,
2011-10-15,29.8,3.3,16.6,0.0,1.4,4.7,,,29.0,
2011-10-16,27.2,3.6,15.4,0.0,1.9,5.6,,,32.0,
2011-10-17,25.6,3.4,14.5,0.0,1.4,5.0,,,33.0,
2011-10-18,26.5,3.2,14.8,0.0,0.6,5.0,,,31.0,
2011-10-19,22.9,6.9,14.9,0.0,3.3,8.3,,,51.0,
2011-10-20,17.2,-0.3,8.4,0.0,3.1,8.6,,,57.0,
2011-10-21,21.9,-4.9,8.5,0.0,0.6,4.7,,,51.0,
2011-10-22,25.4,0.9,13.2,0.6,1.7,9.4,,,42.0,
2011-10-23,18.9,8.0,13.4,3.2,5.0,15.3,,,72.0,
2011-10-24,15.9,4.8,10.4,2.8,6.9,17.2,,,71.0,
2011-10-25,13.3,4.4,8.8,0.6,6.7,13.6,,,76.0,
2011-10-26,14.6,3.6,9.1,5.0,8.3,18.9,,,76.0,
2011-10-27,19.0,8.3,13.6,0.0,2.5,13.3,,,72.0,
2011-10-28,16.4,3.5,10.0,0.0,1.9,7.5,,,71.0,
2011-10-29,16.6,1.8,9.2,0.2,1.9,4.2,,,91.0,
2011-10-30,21.4,0.6,11.0,0.0,1.1,3.3,,,76.0,
2011-10-31,21.2,3.3,12.2,0.0,4.2,13.9,,,73.0,
2011-11-01,18.7,11.7,15.2,0.8,2.2,9.2,,,83.0,
2011-11-02,16.7,10.7,13.7,5.0,7.2,16.4,,,82.0,
2011-11-03,13.5,6.2,9.8,2.6,6.9,22.8,,,87.0,
2011-11-04,12.9,5.8,9.4,0.4,1.9,6.9,,,84.0,
2011-11-05,12.4,3.3,7.8,0.0,4.7,11.9,,,79.0,
2011-11-06,13.8,0.2,7.0,0.0,3.6,9.2,,,70.0,
2011-11-07,15.5,5.4,10.4,0.0,2.2,7.2,,,79.0,
2011-11-08,15.1,3.0,9.0,0.0,3.9,10.3,,,67.0,
2011-11-09,14.7,7.0,10.8,16.2,2.2,8.3,,,87.0,
2011-11-10,16.6,7.9,12.2,0.4,3.6,9.2,,,84.0,
2011-11-11,17.3,5.2,11.2,0.0,1.4,8.3,,,82.0,
2011-11-12,20.7,9.1,14.9,0.0,6.4,16.1,,,67.0,
2011-11-13,16.1,11.7,13.9,0.0,8.3,18.9,,,68.0,
2011-11-14,15.2,4.2,9.7,0.4,8.3,20.6,,,68.0,
2011-11-15,12.2,3.1,7.6,1.8,5.3,14.7,,,89.0,
2011-11-16,15.5,3.8,9.6,0.0,1.7,10.0,,,80.0,
2011-11-17,15.0,1.1,8.0,0.0,1.7,5.0,,,79.0,
2011-11-18,18.2,-0.1,9.0,1.0,2.5,10.3,,,77.0,
2011-11-19,11.6,8.4,10.0,4.8,3.1,9.7,,,90.0,
2011-11-20,15.2,8.2,11.7,0.0,2.8,7.5,,,80.0,
2011-11-21,16.8,5.1,11.0,0.2,1.9,6.4,,,91.0,
2011-11-22,8.8,5.2,7.0,0.0,1.4,8.3,,,88.0,
2011-11-23,15.8,2.9,9.4,0.2,,7.8,,,84.0,
2011-11-24,13.5,0.8,7.2,0.0,1.1,4.2,,,94.0,
2011-11-25,14.6,-1.6,6.5,0.2,0.8,4.2,,,90.0,
2011-11-26,4.2,-0.3,2.0,0.2,1.1,3.6,,,100.0,
2011-11-27,4.0,0.8,2.4,0.4,0.6,3.6,,,100.0,
2011-11-28,7.7,-2.4,2.6,0.0,0.8,2.8,,,100.0,
2011-11-29,11.9,-3.6,4.2,0.2,1.1,6.9,,,87.0,
2011-11-30,11.7,-3.5,4.1,0.2,0.8,3.9,,,90.0,
2011-12-01,13.3,-3.1,5.1,1.6,1.9,13.6,,,81.0,
2011-12-02,9.3,-0.4,4.4,0.0,4.7,16.4,,,78.0,
2011-12-03,11.7,-1.7,5.0,0.0,0.8,4.7,,,88.0,
2011-12-04,9.6,1.5,5.6,0.0,5.0,8.6,,,79.0,
2011-12-05,15.3,6.3,10.8,0.0,5.6,12.8,,,84.0,
2011-12-06,13.1,1.8,7.4,0.0,4.7,10.0,,,83.0,
2011-12-07,15.5,-1.7,6.9,0.0,1.4,4.2,,,82.0,
2011-12-08,4.6,-3.7,0.4,0.2,0.6,3.6,,,99.0,
2011-12-09,4.7,-3.0,0.8,0.0,1.4,4.2,,,99.0,
2011-12-10,9.2,1.2,5.2,1.4,3.3,6.7,,,94.0,
2011-12-11,9.9,3.0,6.4,0.2,2.5,8.3,,,91.0,
2011-12-12,11.0,4.2,7.6,0.0,3.6,10.6,,,91.0,
2011-12-13,12.1,5.4,8.8,0.0,7.2,15.8,,,80.0,
2011-12-14,10.1,3.9,7.0,0.6,4.7,14.4,,,91.0,
2011-12-15,9.9,3.6,6.8,0.0,5.0,13.3,,,80.0,
2011-12-16,12.5,1.2,6.8,3.0,10.0,22.2,,,84.0,
2011-12-17,9.4,-0.8,4.3,0.0,5.3,10.8,,,78.0,
2011-12-18,9.7,-2.8,3.4,0.0,1.9,5.3,,,83.0,
2011-12-19,11.0,-4.2,3.4,0.0,1.4,3.9,,,78.0,
2011-12-20,11.0,-1.5,4.8,0.0,3.9,8.1,,,85.0,
2011-12-21,10.9,2.7,6.8,0.2,0.8,7.2,,,100.0,
2011-12-22,8.4,-1.1,3.6,0.4,1.9,4.4,,,100.0,
2011-12-23,2.8,0.1,1.4,0.0,0.8,5.0,,,100.0,
2011-12-24,9.3,-3.6,2.8,0.0,2.5,7.8,,,79.0,
2011-12-25,11.9,-5.3,3.3,0.2,0.6,3.6,,,91.0,
2011-12-26,11.9,-6.5,2.7,0.0,0.8,3.6,,,81.0,
2011-12-27,12.1,-5.4,3.4,0.0,0.6,3.1,,,78.0,
2011-12-28,13.1,-5.8,3.6,0.0,0.6,5.6,,,77.0,
2011-12-29,8.2,-4.5,1.8,0.0,1.9,8.1,,,76.0,
2011-12-30,12.2,-7.1,2.6,0.0,0.3,3.3,,,78.0,
2011-12-31,12.5,-3.6,4.4,0.0,1.7,4.7,,,77.0,
2012-01-01,7.7,-0.2,3.8,0.2,2.2,12.2,,,98.0,
2012-01-02,9.6,1.9,5.8,0.2,5.8,12.5,,,83.0,
2012-01-03,7.3,-0.6,3.4,0.0,3.9,6.9,,,87.0,
2012-01-04,14.6,0.0,7.3,0.0,1.7,5.8,,,87.0,
2012-01-05,10.6,-0.1,5.2,0.2,2.5,5.6,,,98.0,
2012-01-06,13.7,-2.0,5.8,0.0,1.1,4.7,,,82.0,
2012-01-07,11.8,-4.0,3.9,0.0,2.2,6.1,,,90.0,
2012-01-08,1.6,-4.0,-1.2,0.4,0.3,3.6,,,100.0,
2012-01-09,2.7,-0.2,1.2,0.2,1.7,5.0,,,100.0,
2012-01-10,5.6,-3.3,1.2,0.0,0.3,4.2,,,100.0,
2012-01-11,1.8,-5.7,-2.0,0.2,,,,,100.0,
